url,댓글 수,댓글
https://n.news.naver.com/mnews/article/421/0008265052?sid=104,0,[]
https://n.news.naver.com/mnews/article/421/0008265048?sid=104,0,[]
https://n.news.naver.com/mnews/article/421/0008265029?sid=154,0,[]
https://n.news.naver.com/mnews/article/003/0013256511?sid=102,0,[]
https://n.news.naver.com/mnews/article/656/0000133038?sid=102,2,"['정치인들  얼마나 꼴뵈기 싫었으면 ㅎ', '철저히수사  손절단시켜야 정신병 자']"
https://n.news.naver.com/mnews/article/056/0011955694?sid=104,0,[]
https://n.news.naver.com/mnews/article/001/0015402935?sid=102,0,[]
https://n.news.naver.com/mnews/article/032/0003370958?sid=102,60,"['선생님들이 저걸 참고 가만히 있으면 정치적 중립 위반으로 해직까지 갈 수 있으니 \\n꼭 수사로 찾아내서 누가 남의 개인정보를 악용했는지 처벌해야 합니다.', '국짐당 미친 것들이, 교사들은 정치적 중립을 지키라고 그리 떠들더만,, 지들은 대놓고 우리당 떨거지 좀  해라고 하네.', '검찰정권3년동안 나라를 쑥대밭으로 만들었네.', '교사와 교직원은 정치적 중립 의무가 있는데, 공식적으로 저런 문자를 발송하다니 선거법 위반 아닙니까?', '도대체 저 것들은 어디까지 썩어있는거냐?', '개인정보유출자를 수사 하기 바람', '국민의 개인정보 유출하는당 으로 추가 되었다', '이런 것은 고발을 해서  그것을 보낸 사람을 찾아 엄벌해야 합니다.', '국짐당이 판세가 다급하니까 계속 무리수를 마구 던지는구만.', '국짐은 불법의 개념이 없어.저런것들이 국정을 책임지겟다고..', '쓰레기당 수준. 이전 선거때 종교 특보 임명장 받음. 개인정보 사서 선거에 활용하는 파렴치당', '국짐것들 뭐 하나 제대로 하는 게 없는 것들이 무슨 염치로 다시 정권을 가져가겠단 건지 ㅋㅋㅋㅋ 저딴 것들에게 무지성으로 표 주는 것들끼리 차라리 나라 파서 떨어져나가 살자. 수준 떨어지는 것들 ㅋㅋㅋㅋㅋ', '별짓을 다하는구나!!', '이 정도면 수사 들어가야 하지 않나?', '교총 가입한 사림들한테만 임명장 왔던데요.. 이게\\n카르텔이지 뭐임', '법을 개무시 하는구나', '저런게 부정선거다. ㅐ란당하는짓이 쯧쯧', '교총이 내란당과 항상 가깝지 않았나?', '지금 이재명도 똑같이 뿌리고있음', '현재 대행이 교육부총리라는 합리적 의심..', '선생님들이 저걸 참고 가만히 있으면 정치적 중립 위반으로 해직까지 갈 수 있으니 \\n꼭 수사로 찾아내서 누가 남의 개인정보를 악용했는지 처벌해야 합니다.', '국짐당 미친 것들이, 교사들은 정치적 중립을 지키라고 그리 떠들더만,, 지들은 대놓고 우리당 떨거지 좀  해라고 하네.', '검찰정권3년동안 나라를 쑥대밭으로 만들었네.', '교사와 교직원은 정치적 중립 의무가 있는데, 공식적으로 저런 문자를 발송하다니 선거법 위반 아닙니까?', '도대체 저 것들은 어디까지 썩어있는거냐?', '개인정보유출자를 수사 하기 바람', '국민의 개인정보 유출하는당 으로 추가 되었다', '이런 것은 고발을 해서  그것을 보낸 사람을 찾아 엄벌해야 합니다.', '국짐당이 판세가 다급하니까 계속 무리수를 마구 던지는구만.', '국짐은 불법의 개념이 없어.저런것들이 국정을 책임지겟다고..', '쓰레기당 수준. 이전 선거때 종교 특보 임명장 받음. 개인정보 사서 선거에 활용하는 파렴치당', '국짐것들 뭐 하나 제대로 하는 게 없는 것들이 무슨 염치로 다시 정권을 가져가겠단 건지 ㅋㅋㅋㅋ 저딴 것들에게 무지성으로 표 주는 것들끼리 차라리 나라 파서 떨어져나가 살자. 수준 떨어지는 것들 ㅋㅋㅋㅋㅋ', '별짓을 다하는구나!!', '이 정도면 수사 들어가야 하지 않나?', '교총 가입한 사림들한테만 임명장 왔던데요.. 이게\\n카르텔이지 뭐임', '법을 개무시 하는구나', '저런게 부정선거다. ㅐ란당하는짓이 쯧쯧', '교총이 내란당과 항상 가깝지 않았나?', '지금 이재명도 똑같이 뿌리고있음', '현재 대행이 교육부총리라는 합리적 의심..', '선생님들이 저걸 참고 가만히 있으면 정치적 중립 위반으로 해직까지 갈 수 있으니 \\n꼭 수사로 찾아내서 누가 남의 개인정보를 악용했는지 처벌해야 합니다.', '국짐당 미친 것들이, 교사들은 정치적 중립을 지키라고 그리 떠들더만,, 지들은 대놓고 우리당 떨거지 좀  해라고 하네.', '검찰정권3년동안 나라를 쑥대밭으로 만들었네.', '교사와 교직원은 정치적 중립 의무가 있는데, 공식적으로 저런 문자를 발송하다니 선거법 위반 아닙니까?', '도대체 저 것들은 어디까지 썩어있는거냐?', '개인정보유출자를 수사 하기 바람', '국민의 개인정보 유출하는당 으로 추가 되었다', '이런 것은 고발을 해서  그것을 보낸 사람을 찾아 엄벌해야 합니다.', '국짐당이 판세가 다급하니까 계속 무리수를 마구 던지는구만.', '국짐은 불법의 개념이 없어.저런것들이 국정을 책임지겟다고..', '쓰레기당 수준. 이전 선거때 종교 특보 임명장 받음. 개인정보 사서 선거에 활용하는 파렴치당', '국짐것들 뭐 하나 제대로 하는 게 없는 것들이 무슨 염치로 다시 정권을 가져가겠단 건지 ㅋㅋㅋㅋ 저딴 것들에게 무지성으로 표 주는 것들끼리 차라리 나라 파서 떨어져나가 살자. 수준 떨어지는 것들 ㅋㅋㅋㅋㅋ', '별짓을 다하는구나!!', '이 정도면 수사 들어가야 하지 않나?', '교총 가입한 사림들한테만 임명장 왔던데요.. 이게\\n카르텔이지 뭐임', '법을 개무시 하는구나', '저런게 부정선거다. ㅐ란당하는짓이 쯧쯧', '교총이 내란당과 항상 가깝지 않았나?', '지금 이재명도 똑같이 뿌리고있음', '현재 대행이 교육부총리라는 합리적 의심..']"
https://n.news.naver.com/mnews/article/421/0008264991?sid=102,6,"['전교조 욕은 엄청 하면서 임명장까지 하사하시고~~~하나만 하지...뻘짓하다 선거 운동 기간 다 지나겠네~~~차라리 이준석처럼 명확한 공약으로 미래 청사진을 보여 줘....뭔 유세가 뒷다마 아니면 뻘 짓으로 일관하니 뭘로 판단하고 선택을 하라는 건지....', '20명 아닙니다 최소 몇천명이상입니다.', '국민의힘 김문수 빨간색 임명장은 완장 장치다.', '문수야 당선되는꿈을꾸는건 자유지만 선거후유증으로,화병으로 입원할까봐 안타깝구나. 조심해라.', '정말 가지가지 하네 ㅋ', '전교조 쓰레기들아 얼마전 교사가 초등학생 살해했들땐 한마디도 없단것들이 이럴때는 개소리 내는데 연합 개 쓰레기들 ㅉㅉ']"
https://n.news.naver.com/mnews/article/437/0000441622?sid=100,18,"['군장성들은 내란부역으로 수갑을차고 옥중에서 재판을 받고 있는데 내란수괴가 영화관람이라니. 이게 나라냐', '살아  있을때,,,,,  마음껀,,,,  돌아 다녀라,,,,,  죽기전에,,,,  해보고  싶은것,,,해라,,,,,,   그래야,,,,지옥 빨리  간다', '윤석열 이래서 특검을 하자는거다 멍검이 놀고 세월아~~~~ 내월아~~~ 건희 무서버 덜덜덜 떠니 특검해야지\\n잃어버리면 뇌물죄가 성립안되는거냐 어이가없네..!!!++++', '한순간도 대한국민 땅에 있는 것 자체가 보고 싶지 않은 내란수괴자, 옛날 같으면 극형으로 저작거리에 메달아 돌로 처 죽였을 자인데~~ㅉㅉ', '미치광이의 정신승리??', '또 졸던데?ㅋㅋㅋ', '법정 최고형에 처하는 길만이 이 더러운 꼬라지를 않보는 유일한 길이다. 지귀년 심우쫑 이런 사법카르텔이 있는 한 법정 최고형은 불가능하다.', '사형집행전에 많이 즐겨라', '곧 김거니가.죽일수도...이미 쓸모를 다학고 마지막으로 한번 써먹아야..가여운 미망인으로..', '영도니 한기리 석려리 다 대가리속에 변만 들어있는 놈들', '어휴 저거 또 낮에 술처드셧네 면상봐라 진짜 토나온다', '극우2찍은 돈이 되는법 ㅋㅋ 폐지주워서 가져다바침', '이거 완전 정신또라이인듯', '탈당으로 대가리자르기..재활용도 안되는 폐기처분해야하는 대상에게 기생하여 아부했던 족속들이 그들인데 대가리가 나갔다고 우리랑 상관없다고 하는 저 족속들.', '사전 선거 하는 날 김건희랑 같이 손잡고 나와서 투표함에 나란히 투표용지 넣는 모습 꼭 기념 사진 찍어주라~ 꼭~', '부정선거 신의작품인가? 온가족 보러갑시다', '4년넘게 부정선거를 음모론취급하는 언론들아 아무리 부정하려해도 국민들은 이제 바보가 아니다', ""영화 '부정선거, 신의 작품인가??는 바로 지금 전국민들이 가장 시급하게 필시청해야 하는 영화다. 애국자 윤석!!  통계에서 벗어난 가히 신의, 악마의 작품을 만드는 부정한 세력들은 이 영화 관람 행위를 비하하려 앙념질 작업을 합니다... 엠b신과 j또비씨의 어조가 가장 악의적이네요? 좌익들은 왜 이영화를 흠집내고자 하는가? 보시고 판단!  이영돈pd https://www.youtube.com/watch?v=3whDQxnCIRU : 부정선거, 그 실체를 밝힌다! !""]"
